station_id,station_type,date,cylinders_sold,stock_available,day_of_week,is_weekend,is_festival_week,season,supplier_lead_days,month,week_number
STN_003,Urban,2024-10-29,126,0,1,0,1,NE_Monsoon,5,10,44
STN_003,Urban,2024-10-30,134,91,2,0,1,NE_Monsoon,5,10,44
STN_003,Urban,2024-10-31,154,0,3,0,1,NE_Monsoon,5,10,44
STN_003,Urban,2024-11-01,144,81,4,0,1,NE_Monsoon,5,11,44
STN_003,Urban,2024-11-02,119,0,5,1,1,NE_Monsoon,5,11,44
STN_003,Urban,2024-11-03,104,121,6,1,0,NE_Monsoon,5,11,44
STN_003,Urban,2024-11-04,97,24,0,0,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-05,99,150,1,0,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-06,100,50,2,0,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-07,103,172,3,0,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-08,97,75,4,0,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-09,113,0,5,1,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-10,123,102,6,1,0,NE_Monsoon,5,11,45
STN_003,Urban,2024-11-11,101,1,0,0,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-12,0,226,1,0,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-13,100,126,2,0,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-14,97,29,3,0,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-15,80,174,4,0,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-16,114,60,5,1,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-17,101,184,6,1,0,NE_Monsoon,5,11,46
STN_003,Urban,2024-11-18,108,76,0,0,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-19,103,0,1,0,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-20,87,138,2,0,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-21,108,30,3,0,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-22,113,142,4,0,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-23,110,32,5,1,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-24,111,146,6,1,0,NE_Monsoon,5,11,47
STN_003,Urban,2024-11-25,107,39,0,0,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-11-26,112,152,1,0,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-11-27,83,69,2,0,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-11-28,88,206,3,0,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-11-29,95,111,4,0,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-11-30,110,1,5,1,0,NE_Monsoon,5,11,48
STN_003,Urban,2024-12-01,0,226,6,1,0,NE_Monsoon,5,12,48
STN_003,Urban,2024-12-02,112,114,0,0,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-03,113,1,1,0,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-04,83,143,2,0,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-05,91,52,3,0,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-06,87,190,4,0,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-07,107,83,5,1,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-08,104,0,6,1,0,NE_Monsoon,5,12,49
STN_003,Urban,2024-12-09,0,225,0,0,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-10,105,120,1,0,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-11,100,20,2,0,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-12,99,146,3,0,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-13,0,146,4,0,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-14,111,35,5,1,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-15,132,128,6,1,0,NE_Monsoon,5,12,50
STN_003,Urban,2024-12-16,107,21,0,0,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-17,97,149,1,0,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-18,99,50,2,0,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-19,104,171,3,0,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-20,88,83,4,0,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-21,116,0,5,1,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-22,121,104,6,1,0,NE_Monsoon,5,12,51
STN_003,Urban,2024-12-23,142,0,0,0,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-24,125,100,1,0,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-25,127,0,2,0,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-26,108,117,3,0,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-27,145,0,4,0,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-28,138,87,5,1,0,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-29,140,0,6,1,1,NE_Monsoon,5,12,52
STN_003,Urban,2024-12-30,150,75,0,0,1,NE_Monsoon,5,12,53
STN_003,Urban,2024-12-31,162,0,1,0,1,NE_Monsoon,5,12,53
STN_004,Urban,2024-01-01,221,1179,0,0,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-02,229,950,1,0,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-03,238,712,2,0,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-04,243,469,3,0,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-05,239,230,4,0,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-06,254,0,5,1,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-07,281,319,6,1,0,NE_Monsoon,3,1,1
STN_004,Urban,2024-01-08,224,95,0,0,0,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-09,241,454,1,0,0,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-10,232,222,2,0,0,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-11,191,31,3,0,0,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-12,262,369,4,0,0,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-13,337,32,5,1,1,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-14,408,224,6,1,1,NE_Monsoon,3,1,2
STN_004,Urban,2024-01-15,348,0,0,0,1,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-16,322,278,1,0,1,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-17,331,0,2,0,1,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-18,248,352,3,0,0,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-19,228,124,4,0,0,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-20,262,462,5,1,0,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-21,282,180,6,1,0,NE_Monsoon,3,1,3
STN_004,Urban,2024-01-22,165,615,0,0,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-23,233,382,1,0,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-24,225,157,2,0,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-25,216,541,3,0,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-26,243,298,4,0,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-27,250,48,5,1,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-28,290,358,6,1,0,NE_Monsoon,3,1,4
STN_004,Urban,2024-01-29,257,101,0,0,0,NE_Monsoon,3,1,5
STN_004,Urban,2024-01-30,0,701,1,0,0,NE_Monsoon,3,1,5
STN_004,Urban,2024-01-31,251,450,2,0,0,NE_Monsoon,3,1,5
STN_004,Urban,2024-02-01,224,226,3,0,0,Dry,3,2,5
STN_004,Urban,2024-02-02,311,0,4,0,1,Dry,3,2,5
STN_004,Urban,2024-02-03,354,246,5,1,1,Dry,3,2,5
STN_004,Urban,2024-02-04,340,0,6,1,1,Dry,3,2,5
STN_004,Urban,2024-02-05,319,281,0,0,1,Dry,3,2,6
STN_004,Urban,2024-02-06,284,0,1,0,1,Dry,3,2,6
STN_004,Urban,2024-02-07,198,402,2,0,0,Dry,3,2,6
STN_004,Urban,2024-02-08,197,205,3,0,0,Dry,3,2,6
STN_004,Urban,2024-02-09,207,0,4,0,0,Dry,3,2,6
STN_004,Urban,2024-02-10,198,402,5,1,0,Dry,3,2,6
STN_004,Urban,2024-02-11,250,152,6,1,0,Dry,3,2,6
STN_004,Urban,2024-02-12,229,523,0,0,0,Dry,3,2,7
STN_004,Urban,2024-02-13,235,288,1,0,0,Dry,3,2,7
STN_004,Urban,2024-02-14,180,108,2,0,0,Dry,3,2,7
STN_004,Urban,2024-02-15,198,510,3,0,0,Dry,3,2,7
STN_004,Urban,2024-02-16,232,278,4,0,0,Dry,3,2,7
STN_004,Urban,2024-02-17,240,38,5,1,0,Dry,3,2,7
STN_004,Urban,2024-02-18,261,377,6,1,0,Dry,3,2,7
STN_004,Urban,2024-02-19,188,189,0,0,0,Dry,3,2,8
STN_004,Urban,2024-02-20,244,545,1,0,0,Dry,3,2,8
STN_004,Urban,2024-02-21,187,358,2,0,0,Dry,3,2,8
STN_004,Urban,2024-02-22,150,208,3,0,0,Dry,3,2,8
STN_004,Urban,2024-02-23,219,0,4,0,0,Dry,3,2,8
STN_004,Urban,2024-02-24,251,349,5,1,0,Dry,3,2,8
STN_004,Urban,2024-02-25,234,115,6,1,0,Dry,3,2,8
STN_004,Urban,2024-02-26,226,489,0,0,0,Dry,3,2,9
STN_004,Urban,2024-02-27,227,262,1,0,0,Dry,3,2,9
STN_004,Urban,2024-02-28,224,38,2,0,0,Dry,3,2,9
STN_004,Urban,2024-02-29,205,433,3,0,0,Dry,3,2,9
STN_004,Urban,2024-03-01,201,232,4,0,0,Dry,3,3,9
STN_004,Urban,2024-03-02,236,0,5,1,0,Dry,3,3,9
STN_004,Urban,2024-03-03,0,600,6,1,0,Dry,3,3,9
STN_004,Urban,2024-03-04,241,359,0,0,0,Dry,3,3,10
STN_004,Urban,2024-03-05,209,150,1,0,0,Dry,3,3,10
STN_004,Urban,2024-03-06,0,750,2,0,0,Dry,3,3,10
STN_004,Urban,2024-03-07,234,516,3,0,0,Dry,3,3,10
STN_004,Urban,2024-03-08,198,318,4,0,0,Dry,3,3,10
STN_004,Urban,2024-03-09,214,104,5,1,0,Dry,3,3,10
STN_004,Urban,2024-03-10,227,477,6,1,0,Dry,3,3,10
STN_004,Urban,2024-03-11,223,254,0,0,0,Dry,3,3,11
STN_004,Urban,2024-03-12,221,33,1,0,0,Dry,3,3,11
STN_004,Urban,2024-03-13,225,408,2,0,0,Dry,3,3,11
STN_004,Urban,2024-03-14,215,193,3,0,0,Dry,3,3,11
STN_004,Urban,2024-03-15,164,629,4,0,0,Dry,3,3,11
STN_004,Urban,2024-03-16,245,384,5,1,0,Dry,3,3,11
STN_004,Urban,2024-03-17,272,112,6,1,0,Dry,3,3,11
STN_004,Urban,2024-03-18,244,468,0,0,0,Dry,3,3,12
STN_004,Urban,2024-03-19,219,249,1,0,0,Dry,3,3,12
STN_004,Urban,2024-03-20,222,27,2,0,0,Dry,3,3,12
STN_004,Urban,2024-03-21,231,396,3,0,0,Dry,3,3,12
STN_004,Urban,2024-03-22,244,152,4,0,0,Dry,3,3,12
STN_004,Urban,2024-03-23,249,503,5,1,0,Dry,3,3,12
STN_004,Urban,2024-03-24,264,239,6,1,0,Dry,3,3,12
STN_004,Urban,2024-03-25,206,33,0,0,0,Dry,3,3,13
STN_004,Urban,2024-03-26,192,441,1,0,0,Dry,3,3,13
STN_004,Urban,2024-03-27,208,233,2,0,0,Dry,3,3,13
STN_004,Urban,2024-03-28,250,0,3,0,0,Dry,3,3,13
STN_004,Urban,2024-03-29,232,368,4,0,0,Dry,3,3,13
STN_004,Urban,2024-03-30,221,147,5,1,0,Dry,3,3,13
STN_004,Urban,2024-03-31,266,481,6,1,0,Dry,3,3,13
STN_004,Urban,2024-04-01,195,286,0,0,0,Dry,3,4,14
STN_004,Urban,2024-04-02,227,59,1,0,0,Dry,3,4,14
STN_004,Urban,2024-04-03,199,460,2,0,0,Dry,3,4,14
STN_004,Urban,2024-04-04,193,267,3,0,0,Dry,3,4,14
STN_004,Urban,2024-04-05,255,12,4,0,0,Dry,3,4,14
STN_004,Urban,2024-04-06,242,370,5,1,0,Dry,3,4,14
STN_004,Urban,2024-04-07,265,105,6,1,0,Dry,3,4,14
STN_004,Urban,2024-04-08,220,485,0,0,0,Dry,3,4,15
STN_004,Urban,2024-04-09,197,288,1,0,0,Dry,3,4,15
STN_004,Urban,2024-04-10,289,0,2,0,1,Dry,3,4,15
STN_004,Urban,2024-04-11,267,333,3,0,1,Dry,3,4,15
STN_004,Urban,2024-04-12,0,333,4,0,1,Dry,3,4,15
STN_004,Urban,2024-04-13,365,0,5,1,1,Dry,3,4,15
STN_004,Urban,2024-04-14,339,261,6,1,1,Dry,3,4,15
STN_004,Urban,2024-04-15,313,0,0,0,1,Dry,3,4,16
STN_004,Urban,2024-04-16,318,282,1,0,1,Dry,3,4,16
STN_004,Urban,2024-04-17,236,46,2,0,0,Dry,3,4,16
STN_004,Urban,2024-04-18,235,411,3,0,0,Dry,3,4,16
STN_004,Urban,2024-04-19,233,178,4,0,0,Dry,3,4,16
STN_004,Urban,2024-04-20,254,524,5,1,0,Dry,3,4,16
STN_004,Urban,2024-04-21,290,234,6,1,0,Dry,3,4,16
STN_004,Urban,2024-04-22,224,10,0,0,0,Dry,3,4,17
STN_004,Urban,2024-04-23,222,388,1,0,0,Dry,3,4,17
STN_004,Urban,2024-04-24,225,163,2,0,0,Dry,3,4,17
STN_004,Urban,2024-04-25,226,537,3,0,0,Dry,3,4,17
STN_004,Urban,2024-04-26,185,352,4,0,0,Dry,3,4,17
STN_004,Urban,2024-04-27,231,121,5,1,0,Dry,3,4,17
STN_004,Urban,2024-04-28,250,471,6,1,0,Dry,3,4,17
STN_004,Urban,2024-04-29,185,286,0,0,0,Dry,3,4,18
STN_004,Urban,2024-04-30,222,64,1,0,0,Dry,3,4,18
STN_004,Urban,2024-05-01,260,404,2,0,0,SW_Monsoon,3,5,18
STN_004,Urban,2024-05-02,222,182,3,0,0,SW_Monsoon,3,5,18
STN_004,Urban,2024-05-03,239,543,4,0,0,SW_Monsoon,3,5,18
STN_004,Urban,2024-05-04,328,215,5,1,0,SW_Monsoon,3,5,18
STN_004,Urban,2024-05-05,307,0,6,1,0,SW_Monsoon,3,5,18
STN_004,Urban,2024-05-06,268,332,0,0,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-07,284,48,1,0,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-08,235,413,2,0,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-09,223,190,3,0,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-10,280,510,4,0,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-11,290,220,5,1,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-12,267,0,6,1,0,SW_Monsoon,3,5,19
STN_004,Urban,2024-05-13,309,291,0,0,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-14,215,76,1,0,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-15,261,415,2,0,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-16,251,164,3,0,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-17,247,517,4,0,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-18,228,289,5,1,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-19,337,0,6,1,0,SW_Monsoon,3,5,20
STN_004,Urban,2024-05-20,220,380,0,0,0,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-21,337,43,1,0,1,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-22,332,311,2,0,1,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-23,367,0,3,0,1,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-24,291,309,4,0,1,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-25,414,0,5,1,1,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-26,299,301,6,1,0,SW_Monsoon,3,5,21
STN_004,Urban,2024-05-27,240,61,0,0,0,SW_Monsoon,3,5,22
STN_004,Urban,2024-05-28,268,393,1,0,0,SW_Monsoon,3,5,22
STN_004,Urban,2024-05-29,258,135,2,0,0,SW_Monsoon,3,5,22
STN_004,Urban,2024-05-30,304,431,3,0,0,SW_Monsoon,3,5,22
STN_004,Urban,2024-05-31,253,178,4,0,0,SW_Monsoon,3,5,22
STN_004,Urban,2024-06-01,266,512,5,1,0,SW_Monsoon,3,6,22
STN_004,Urban,2024-06-02,308,204,6,1,0,SW_Monsoon,3,6,22
STN_004,Urban,2024-06-03,0,204,0,0,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-04,258,0,1,0,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-05,226,374,2,0,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-06,274,100,3,0,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-07,246,454,4,0,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-08,303,151,5,1,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-09,357,394,6,1,0,SW_Monsoon,3,6,23
STN_004,Urban,2024-06-10,252,142,0,0,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-11,278,464,1,0,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-12,254,210,2,0,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-13,242,0,3,0,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-14,293,307,4,0,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-15,241,66,5,1,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-16,326,340,6,1,0,SW_Monsoon,3,6,24
STN_004,Urban,2024-06-17,208,132,0,0,0,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-18,283,449,1,0,0,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-19,351,98,2,0,1,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-20,317,381,3,0,1,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-21,336,45,4,0,1,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-22,428,217,5,1,1,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-23,480,0,6,1,1,SW_Monsoon,3,6,25
STN_004,Urban,2024-06-24,220,380,0,0,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-25,237,143,1,0,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-26,226,517,2,0,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-27,255,262,3,0,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-28,284,0,4,0,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-29,254,346,5,1,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-06-30,297,49,6,1,0,SW_Monsoon,3,6,26
STN_004,Urban,2024-07-01,284,365,0,0,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-02,250,115,1,0,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-03,193,522,2,0,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-04,266,256,3,0,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-05,293,0,4,0,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-06,266,334,5,1,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-07,245,89,6,1,0,SW_Monsoon,3,7,27
STN_004,Urban,2024-07-08,270,419,0,0,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-09,0,419,1,0,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-10,249,170,2,0,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-11,244,526,3,0,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-12,263,263,4,0,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-13,267,0,5,1,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-14,0,600,6,1,0,SW_Monsoon,3,7,28
STN_004,Urban,2024-07-15,280,320,0,0,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-16,232,88,1,0,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-17,217,471,2,0,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-18,245,226,3,0,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-19,250,0,4,0,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-20,314,286,5,1,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-21,282,4,6,1,0,SW_Monsoon,3,7,29
STN_004,Urban,2024-07-22,301,303,0,0,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-23,265,38,1,0,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-24,242,396,2,0,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-25,274,122,3,0,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-26,300,422,4,0,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-27,320,102,5,1,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-28,256,446,6,1,0,SW_Monsoon,3,7,30
STN_004,Urban,2024-07-29,254,192,0,0,0,SW_Monsoon,3,7,31
STN_004,Urban,2024-07-30,271,521,1,0,0,SW_Monsoon,3,7,31
STN_004,Urban,2024-07-31,280,241,2,0,0,SW_Monsoon,3,7,31
STN_004,Urban,2024-08-01,259,0,3,0,0,SW_Monsoon,3,8,31
STN_004,Urban,2024-08-02,255,345,4,0,0,SW_Monsoon,3,8,31
STN_004,Urban,2024-08-03,356,0,5,1,0,SW_Monsoon,3,8,31
STN_004,Urban,2024-08-04,322,278,6,1,0,SW_Monsoon,3,8,31
STN_004,Urban,2024-08-05,276,2,0,0,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-06,250,352,1,0,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-07,236,116,2,0,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-08,276,440,3,0,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-09,285,155,4,0,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-10,302,453,5,1,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-11,323,130,6,1,0,SW_Monsoon,3,8,32
STN_004,Urban,2024-08-12,284,446,0,0,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-13,288,158,1,0,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-14,225,533,2,0,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-15,256,277,3,0,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-16,279,0,4,0,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-17,305,295,5,1,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-18,325,0,6,1,0,SW_Monsoon,3,8,33
STN_004,Urban,2024-08-19,277,323,0,0,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-20,209,114,1,0,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-21,295,419,2,0,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-22,253,166,3,0,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-23,243,523,4,0,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-24,336,187,5,1,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-25,323,464,6,1,0,SW_Monsoon,3,8,34
STN_004,Urban,2024-08-26,299,165,0,0,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-08-27,0,765,1,0,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-08-28,257,508,2,0,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-08-29,271,237,3,0,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-08-30,239,0,4,0,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-08-31,264,336,5,1,0,SW_Monsoon,3,8,35
STN_004,Urban,2024-09-01,286,50,6,1,0,SW_Monsoon,3,9,35
STN_004,Urban,2024-09-02,309,341,0,0,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-03,253,88,1,0,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-04,222,466,2,0,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-05,263,203,3,0,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-06,253,0,4,0,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-07,340,260,5,1,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-08,350,0,6,1,0,SW_Monsoon,3,9,36
STN_004,Urban,2024-09-09,257,343,0,0,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-10,275,68,1,0,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-11,278,390,2,0,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-12,267,123,3,0,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-13,262,461,4,0,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-14,278,183,5,1,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-15,250,533,6,1,0,SW_Monsoon,3,9,37
STN_004,Urban,2024-09-16,244,289,0,0,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-17,267,22,1,0,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-18,230,392,2,0,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-19,275,117,3,0,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-20,271,446,4,0,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-21,291,155,5,1,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-22,299,456,6,1,0,SW_Monsoon,3,9,38
STN_004,Urban,2024-09-23,0,456,0,0,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-24,292,164,1,0,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-25,292,472,2,0,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-26,239,233,3,0,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-27,239,0,4,0,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-28,280,320,5,1,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-29,325,0,6,1,0,SW_Monsoon,3,9,39
STN_004,Urban,2024-09-30,280,320,0,0,0,SW_Monsoon,3,9,40
STN_004,Urban,2024-10-01,286,34,1,0,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-02,0,634,2,0,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-03,219,415,3,0,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-04,272,143,4,0,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-05,329,414,5,1,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-06,286,128,6,1,0,NE_Monsoon,3,10,40
STN_004,Urban,2024-10-07,259,469,0,0,0,NE_Monsoon,3,10,41
STN_004,Urban,2024-10-08,255,214,1,0,0,NE_Monsoon,3,10,41
STN_004,Urban,2024-10-09,256,0,2,0,0,NE_Monsoon,3,10,41
STN_004,Urban,2024-10-10,281,319,3,0,0,NE_Monsoon,3,10,41
STN_004,Urban,2024-10-11,305,14,4,0,0,NE_Monsoon,3,10,41
STN_004,Urban,2024-10-12,337,277,5,1,0,NE_Monsoon,3,10,41
